year	local_chg	ID
2016	-1	EPI_ISL_223915
2016	-1	EPI_ISL_223914
2016	-1	EPI_ISL_223913
2016	-1	EPI_ISL_223860
2016	-1	EPI_ISL_223859
2016	-1	EPI_ISL_219060
2016	-1	EPI_ISL_218462
2016	-1	EPI_ISL_218060
2016	-1	EPI_ISL_215974
2016	-1	EPI_ISL_215973
2016	-1	EPI_ISL_215972
2016	-1	EPI_ISL_224574
2016	-1	EPI_ISL_224700
2016	-1	EPI_ISL_224699
2016	-1	EPI_ISL_224690
2016	-1	EPI_ISL_232516
2016	-1	EPI_ISL_232515
2016	-1	EPI_ISL_232514
2016	-1	EPI_ISL_232512
2016	-1	EPI_ISL_232511
2016	-1	EPI_ISL_231959
2016	-1	EPI_ISL_229804
2016	-1	EPI_ISL_229803
2016	-1	EPI_ISL_229802
2016	-1	EPI_ISL_229801
2016	-1	EPI_ISL_229800
2016	-1	EPI_ISL_229799
2016	-1	EPI_ISL_225421
2016	-1	EPI_ISL_224228
2016	-1	EPI_ISL_232109
2016	-1	EPI_ISL_230294
2016	-1	EPI_ISL_230293
2016	-1	EPI_ISL_230292
2016	-1	EPI_ISL_230291
2016	-1	EPI_ISL_230290
2016	-1	EPI_ISL_230289
2016	-1	EPI_ISL_230288
2016	-1	EPI_ISL_232873
2016	-1	EPI_ISL_232872
2016	-1	EPI_ISL_232871
2016	-1	EPI_ISL_232870
2016	-1	EPI_ISL_232869
2016	-1	EPI_ISL_232868
2016	-1	EPI_ISL_232867
2016	-1	EPI_ISL_232866
2016	-1	EPI_ISL_232865
2016	-1	EPI_ISL_231821
2016	-1	EPI_ISL_231820
2016	-1	EPI_ISL_231819
2016	-1	EPI_ISL_231818
2016	-1	EPI_ISL_231817
2016	-1	EPI_ISL_231816
2016	-1	EPI_ISL_231815
2016	-1	EPI_ISL_231814
2016	-1	EPI_ISL_231813
2016	-1	EPI_ISL_232991
2016	-1	EPI_ISL_232562
2016	-1	EPI_ISL_232555
2016	-1	EPI_ISL_232547
2016	-1	EPI_ISL_232546
2016	-1	EPI_ISL_232545
2016	-1	EPI_ISL_232544
2016	-1	EPI_ISL_232543
2016	-1	EPI_ISL_232541
2016	-1	EPI_ISL_232540
2016	-1	EPI_ISL_230301
2016	-1	EPI_ISL_230300
2016	-1	EPI_ISL_230299
2016	-1	EPI_ISL_230298
2016	-1	EPI_ISL_230297
2016	-1	EPI_ISL_230296
2016	-1	EPI_ISL_230295
2016	-1	EPI_ISL_233231
2016	-1	EPI_ISL_233229
2016	-1	EPI_ISL_226095
2016	-2	EPI_ISL_226094
2016	-1	EPI_ISL_226093
2016	-1	EPI_ISL_226092
2016	-1	EPI_ISL_227630
2016	-1	EPI_ISL_233288
2016	-1	EPI_ISL_232805
2016	-1	EPI_ISL_229792
2016	-1	EPI_ISL_225143
2016	-1	EPI_ISL_232999
2016	-1	EPI_ISL_225834
2016	-1	EPI_ISL_225952
2016	-1	EPI_ISL_225951
2016	-1	EPI_ISL_225949
2016	-1	EPI_ISL_225948
2016	-1	EPI_ISL_225947
2016	-1	EPI_ISL_225946
2016	-1	EPI_ISL_225945
2016	-1	EPI_ISL_225944
2016	-1	EPI_ISL_225943
2016	-1	EPI_ISL_225942
2016	-1	EPI_ISL_225941
2016	-1	EPI_ISL_225940
2016	-1	EPI_ISL_225939
2016	-1	EPI_ISL_225937
2016	-1	EPI_ISL_225933
2016	-1	EPI_ISL_225930
2016	-1	EPI_ISL_225929
2016	-1	EPI_ISL_225928
2016	-1	EPI_ISL_225927
2016	-1	EPI_ISL_225925
2016	-1	EPI_ISL_225924
2016	-1	EPI_ISL_225923
2016	-1	EPI_ISL_225922
2016	-1	EPI_ISL_225921
2016	-1	EPI_ISL_225920
2016	-1	EPI_ISL_225919
2016	-1	EPI_ISL_225918
2016	-2	EPI_ISL_225917
2016	-1	EPI_ISL_225916
2016	-1	EPI_ISL_225915
2016	-1	EPI_ISL_225914
2016	-1	EPI_ISL_225913
2016	-1	EPI_ISL_225912
2016	-1	EPI_ISL_225911
2016	-1	EPI_ISL_225910
2016	-1	EPI_ISL_225909
2016	-1	EPI_ISL_225908
2016	-1	EPI_ISL_225907
2016	-1	EPI_ISL_225906
2016	-1	EPI_ISL_225905
2016	-1	EPI_ISL_225904
2016	-1	EPI_ISL_225903
2016	-1	EPI_ISL_225902
2016	-1	EPI_ISL_225876
2016	-1	EPI_ISL_225864
2016	-1	EPI_ISL_225863
2016	-1	EPI_ISL_225862
2016	-1	EPI_ISL_225861
2016	-1	EPI_ISL_225860
2016	-1	EPI_ISL_225859
2016	-1	EPI_ISL_225858
2016	-1	EPI_ISL_225857
2016	-1	EPI_ISL_225856
2016	-1	EPI_ISL_225855
2016	-1	EPI_ISL_225854
2016	-1	EPI_ISL_225853
2016	-1	EPI_ISL_225852
2016	-1	EPI_ISL_225849
2016	-1	EPI_ISL_225845
2016	-1	EPI_ISL_225837
2016	-1	EPI_ISL_225830
2016	-1	EPI_ISL_225829
2016	-1	EPI_ISL_225828
2016	-1	EPI_ISL_225827
2016	-1	EPI_ISL_224702
2016	-1	EPI_ISL_227640
2016	-1	EPI_ISL_227639
2016	-1	EPI_ISL_232864
2016	-1	EPI_ISL_232863
2016	-1	EPI_ISL_232862
2016	-1	EPI_ISL_232861
2016	-1	EPI_ISL_232860
2016	-1	EPI_ISL_232859
2016	-1	EPI_ISL_232858
2016	-1	EPI_ISL_232857
2016	-1	EPI_ISL_231807
2016	-1	EPI_ISL_226086
2016	-1	EPI_ISL_232845
2016	-1	EPI_ISL_232844
2016	-1	EPI_ISL_232843
2016	-1	EPI_ISL_231812
2016	-1	EPI_ISL_231811
2016	-1	EPI_ISL_231822
2016	-1	EPI_ISL_231806
2016	-1	EPI_ISL_231803
2016	-1	EPI_ISL_231802
2016	-1	EPI_ISL_231801
2016	-1	EPI_ISL_231800
2016	-1	EPI_ISL_231799
2016	-1	EPI_ISL_231798
2016	-1	EPI_ISL_233001
2016	-1	EPI_ISL_232984
2016	-1	EPI_ISL_232983
2016	0	EPI_ISL_230308
2016	-1	EPI_ISL_230307
2016	-1	EPI_ISL_230306
2016	-1	EPI_ISL_230305
2016	-1	EPI_ISL_230304
2016	-1	EPI_ISL_230303
2016	-1	EPI_ISL_230302
2016	-1	EPI_ISL_224539
2016	-1	EPI_ISL_232106
2016	-1	EPI_ISL_230311
2016	-1	EPI_ISL_230310
2016	-1	EPI_ISL_230309
2016	-1	EPI_ISL_231823
2016	-1	EPI_ISL_231805
2016	-1	EPI_ISL_224575
2016	-1	EPI_ISL_224553
2016	-1	EPI_ISL_224552
2016	-1	EPI_ISL_224549
2016	-1	EPI_ISL_224548
2016	-1	EPI_ISL_224547
2016	-1	EPI_ISL_224546
2016	-1	EPI_ISL_224545
2016	-1	EPI_ISL_224544
2016	-1	EPI_ISL_224543
2016	-1	EPI_ISL_224542
2016	-1	EPI_ISL_224536
2016	-1	EPI_ISL_224535
2016	-1	EPI_ISL_224534
2016	-1	EPI_ISL_224533
2016	-1	EPI_ISL_232992
2016	-1	EPI_ISL_230312
2016	-1	EPI_ISL_225097
2016	-1	EPI_ISL_225051
2016	-1	EPI_ISL_225050
2016	-1	EPI_ISL_225049
2016	-1	EPI_ISL_225048
2016	-1	EPI_ISL_225047
2016	-1	EPI_ISL_225046
2016	-1	EPI_ISL_225045
2016	-1	EPI_ISL_225044
2016	-1	EPI_ISL_225042
2016	-1	EPI_ISL_225040
2016	-1	EPI_ISL_225038
2016	-1	EPI_ISL_230313
2016	-1	EPI_ISL_232807
2016	-1	EPI_ISL_232806
2016	-1	EPI_ISL_232804
2016	-1	EPI_ISL_231809
2016	-1	EPI_ISL_231804
2016	-1	EPI_ISL_224532
2016	-1	EPI_ISL_226091
2016	-1	EPI_ISL_224685
2016	-1	EPI_ISL_224684
2016	-1	EPI_ISL_224573
2016	-1	EPI_ISL_224572
2016	-1	EPI_ISL_224571
2016	-1	EPI_ISL_224570
2016	-1	EPI_ISL_224569
2016	-1	EPI_ISL_224568
2016	-1	EPI_ISL_224567
2016	-1	EPI_ISL_224566
2016	-1	EPI_ISL_224565
2016	-1	EPI_ISL_224564
2016	-1	EPI_ISL_224563
2016	-1	EPI_ISL_225429
2016	-1	EPI_ISL_224683
2016	-1	EPI_ISL_224682
2016	-1	EPI_ISL_224541
2016	-1	EPI_ISL_224540
2016	-1	EPI_ISL_232828
2016	-1	EPI_ISL_229796
2016	-1	EPI_ISL_225420
2016	-1	EPI_ISL_232996
2016	-2	EPI_ISL_232995
2016	-1	EPI_ISL_232994
2016	-1	EPI_ISL_232993
2016	-1	EPI_ISL_224562
2016	-1	EPI_ISL_224561
2016	-1	EPI_ISL_224560
2016	-1	EPI_ISL_224559
2016	-1	EPI_ISL_224558
2016	-1	EPI_ISL_224557
2016	-1	EPI_ISL_224556
2016	-1	EPI_ISL_224555
2016	-1	EPI_ISL_224554
2016	1	EPI_ISL_224551
2016	-1	EPI_ISL_224550
2016	-1	EPI_ISL_224538
2016	-1	EPI_ISL_224537
2016	-1	EPI_ISL_224531
2016	-1	EPI_ISL_224530
2016	-1	EPI_ISL_224529
2016	-1	EPI_ISL_224528
2016	-1	EPI_ISL_224681
2016	-1	EPI_ISL_224696
2016	-1	EPI_ISL_224695
2016	-1	EPI_ISL_226096
2016	-1	EPI_ISL_230315
2016	-1	EPI_ISL_230314
2016	-1	EPI_ISL_232877
2016	-1	EPI_ISL_232856
2016	-1	EPI_ISL_232855
2016	-1	EPI_ISL_232854
2016	-1	EPI_ISL_232853
2016	-1	EPI_ISL_232852
2016	-1	EPI_ISL_232851
2016	-1	EPI_ISL_232850
2016	-1	EPI_ISL_232849
2016	-1	EPI_ISL_232848
2016	-1	EPI_ISL_232847
2016	-1	EPI_ISL_232846
2016	-1	EPI_ISL_232842
2016	-1	EPI_ISL_232841
2016	-1	EPI_ISL_232840
2016	-1	EPI_ISL_232839
2016	-1	EPI_ISL_232838
2016	-1	EPI_ISL_232837
2016	-1	EPI_ISL_232836
2016	-1	EPI_ISL_232835
2016	-1	EPI_ISL_232834
2016	-1	EPI_ISL_232833
2016	-1	EPI_ISL_224230
2016	-1	EPI_ISL_232953
2016	-1	EPI_ISL_232949
2016	-1	EPI_ISL_232948
2016	-1	EPI_ISL_232943
2016	-1	EPI_ISL_232941
2016	-1	EPI_ISL_232940
2016	-1	EPI_ISL_232939
2016	-1	EPI_ISL_230739
2016	-1	EPI_ISL_230738
2016	-1	EPI_ISL_225414
2016	-1	EPI_ISL_225415
2016	-1	EPI_ISL_225364
2016	-1	EPI_ISL_225363
2016	-1	EPI_ISL_225362
2016	-1	EPI_ISL_225361
2016	-1	EPI_ISL_225360
2016	-1	EPI_ISL_225359
2016	-1	EPI_ISL_225358
2016	-1	EPI_ISL_225357
2016	-1	EPI_ISL_225356
2016	-1	EPI_ISL_225355
2016	-1	EPI_ISL_225354
2016	-1	EPI_ISL_225353
2016	-1	EPI_ISL_225352
2016	-1	EPI_ISL_225319
2016	-1	EPI_ISL_225318
2016	-1	EPI_ISL_225317
2016	-1	EPI_ISL_225316
2016	-1	EPI_ISL_225315
2016	0	EPI_ISL_225314
2016	-1	EPI_ISL_233426
2016	-1	EPI_ISL_233425
2016	-1	EPI_ISL_233371
2016	-1	EPI_ISL_232819
2016	0	EPI_ISL_232818
2016	-1	EPI_ISL_232817
2016	-1	EPI_ISL_232816
2016	-1	EPI_ISL_232815
2016	-1	EPI_ISL_232814
2016	-1	EPI_ISL_232813
2016	-1	EPI_ISL_232812
2016	-1	EPI_ISL_232811
2016	-1	EPI_ISL_232810
2016	-1	EPI_ISL_232809
2016	-1	EPI_ISL_232808
2016	-1	EPI_ISL_232561
2016	-1	EPI_ISL_230348
2016	-1	EPI_ISL_226784
2016	-1	EPI_ISL_225116
2016	-1	EPI_ISL_225111
2016	-1	EPI_ISL_225110
2016	-1	EPI_ISL_232567
2016	-1	EPI_ISL_232565
2016	-1	EPI_ISL_230349
2016	1	EPI_ISL_226826
2016	-1	EPI_ISL_226818
2016	-1	EPI_ISL_225121
2016	-1	EPI_ISL_225120
2016	-1	EPI_ISL_225074
2016	-1	EPI_ISL_225108
2016	-1	EPI_ISL_224039
2016	-1	EPI_ISL_224038
2016	-1	EPI_ISL_224037
2016	-1	EPI_ISL_233455
2016	-1	EPI_ISL_233438
2016	-1	EPI_ISL_233437
2016	-1	EPI_ISL_232997
2016	-1	EPI_ISL_232105
2016	-1	EPI_ISL_230351
2016	-1	EPI_ISL_230350
2016	-1	EPI_ISL_226090
2016	-1	EPI_ISL_226089
2016	-1	EPI_ISL_226088
2016	-1	EPI_ISL_233423
2016	-1	EPI_ISL_233422
2016	-1	EPI_ISL_233421
2016	-1	EPI_ISL_233420
2016	-1	EPI_ISL_233000
2016	-1	EPI_ISL_232998
2016	-1	EPI_ISL_230355
2016	-1	EPI_ISL_230354
2016	-1	EPI_ISL_230353
2016	-1	EPI_ISL_230352
2016	-1	EPI_ISL_231825
2016	-1	EPI_ISL_231824
2016	-1	EPI_ISL_226099
2016	0	EPI_ISL_226098
2016	-1	EPI_ISL_226097
2016	-1	EPI_ISL_230363
2016	-1	EPI_ISL_230362
2016	-1	EPI_ISL_230361
2016	-1	EPI_ISL_230360
2016	-1	EPI_ISL_230359
2016	-1	EPI_ISL_232108
2016	-1	EPI_ISL_232104
2016	-1	EPI_ISL_232098
2016	-1	EPI_ISL_232092
2016	-1	EPI_ISL_232080
2016	-1	EPI_ISL_230373
2016	-1	EPI_ISL_230372
2016	-1	EPI_ISL_230371
2016	-1	EPI_ISL_230370
2016	-1	EPI_ISL_230369
2016	-1	EPI_ISL_230368
2016	-1	EPI_ISL_230367
2016	-1	EPI_ISL_230366
2016	-1	EPI_ISL_230365
2016	-1	EPI_ISL_230364
2016	-1	EPI_ISL_226798
2016	1	EPI_ISL_225065
2016	-1	EPI_ISL_225058
2016	-1	EPI_ISL_225057
2016	-1	EPI_ISL_233003
2016	-1	EPI_ISL_226085
2016	-1	EPI_ISL_226084
2016	-1	EPI_ISL_226083
2016	-1	EPI_ISL_226082
2016	-1	EPI_ISL_226081
2016	-1	EPI_ISL_226080
2016	-1	EPI_ISL_226079
2016	-1	EPI_ISL_226078
2016	-1	EPI_ISL_226077
2016	-1	EPI_ISL_226076
2016	-1	EPI_ISL_226075
2016	-1	EPI_ISL_226809
2016	-1	EPI_ISL_226801
2016	-1	EPI_ISL_225122
2016	-1	EPI_ISL_225112
2016	-1	EPI_ISL_225060
2016	-1	EPI_ISL_224045
2016	-1	EPI_ISL_226832
2016	0	EPI_ISL_226825
2016	-1	EPI_ISL_233442
2016	-1	EPI_ISL_233439
2016	-1	EPI_ISL_233431
2016	-1	EPI_ISL_232084
2016	-1	EPI_ISL_224693
2016	-2	EPI_ISL_224692
2016	-1	EPI_ISL_224689
2016	-1	EPI_ISL_224688
2016	-1	EPI_ISL_229798
2016	-1	EPI_ISL_229794
2016	-1	EPI_ISL_229793
2016	-1	EPI_ISL_225433
2016	-1	EPI_ISL_229791
2016	-1	EPI_ISL_229790
2016	-1	EPI_ISL_229789
2016	-1	EPI_ISL_229788
2016	-1	EPI_ISL_229787
2016	-1	EPI_ISL_225432
2016	-1	EPI_ISL_232763
2016	-1	EPI_ISL_224694
2016	-1	EPI_ISL_224220
2016	-1	EPI_ISL_224691
2016	-1	EPI_ISL_229785
2016	-1	EPI_ISL_229784
2016	-1	EPI_ISL_229786
2016	-1	EPI_ISL_224227
2016	-1	EPI_ISL_224697
2016	-1	EPI_ISL_224687
2016	-1	EPI_ISL_231967
2016	-1	EPI_ISL_225427
2016	-1	EPI_ISL_229807
2016	-1	EPI_ISL_229806
2016	-2	EPI_ISL_229805
2016	-1	EPI_ISL_231965
2016	-1	EPI_ISL_231964
2016	-1	EPI_ISL_231963
2016	-1	EPI_ISL_231962
2016	-1	EPI_ISL_225431
2016	-1	EPI_ISL_224219
2016	-1	EPI_ISL_229797
2016	-1	EPI_ISL_224698
2016	0	EPI_ISL_224222
2016	-1	EPI_ISL_224686
2016	-1	EPI_ISL_224701
2016	-1	EPI_ISL_229783
2016	0	EPI_ISL_227637
2016	-1	EPI_ISL_233469
2016	1	EPI_ISL_233424
2016	1	EPI_ISL_232558
2016	1	EPI_ISL_232557
2016	1	EPI_ISL_232556
2016	1	EPI_ISL_232554
2016	-1	EPI_ISL_226823
2016	-1	EPI_ISL_226822
2016	-1	EPI_ISL_226805
2016	-1	EPI_ISL_226797
2016	-1	EPI_ISL_225107
2016	-1	EPI_ISL_225106
2016	-1	EPI_ISL_225071
2016	-1	EPI_ISL_225070
2016	-1	EPI_ISL_224266
2016	-1	EPI_ISL_224044
2016	1	EPI_ISL_224043
2016	-1	EPI_ISL_224042
2016	-1	EPI_ISL_224041
2016	-1	EPI_ISL_226806
2016	-1	EPI_ISL_225081
2016	-1	EPI_ISL_224040
2016	-1	EPI_ISL_233457
2016	-1	EPI_ISL_233456
2016	-1	EPI_ISL_232090
2016	-1	EPI_ISL_232087
2016	-1	EPI_ISL_230319
2016	-1	EPI_ISL_230318
2016	-1	EPI_ISL_230317
2016	-1	EPI_ISL_230316
2016	-1	EPI_ISL_226831
2016	-1	EPI_ISL_226817
2016	-1	EPI_ISL_226788
2016	-1	EPI_ISL_225109
2016	-1	EPI_ISL_225068
2016	-1	EPI_ISL_224058
2016	-1	EPI_ISL_224057
2016	-1	EPI_ISL_224056
2016	-1	EPI_ISL_224031
2016	-1	EPI_ISL_226804
2016	-1	EPI_ISL_226803
2016	-1	EPI_ISL_232560
2016	-1	EPI_ISL_232529
2016	-1	EPI_ISL_232528
2016	-1	EPI_ISL_232083
2016	-1	EPI_ISL_230323
2016	-1	EPI_ISL_230322
2016	-1	EPI_ISL_230321
2016	-1	EPI_ISL_230320
2016	-1	EPI_ISL_226829
2016	-1	EPI_ISL_226820
2016	-1	EPI_ISL_225142
2016	-1	EPI_ISL_225135
2016	-1	EPI_ISL_225133
2016	-1	EPI_ISL_225087
2016	-1	EPI_ISL_233429
2016	-1	EPI_ISL_232990
2016	-1	EPI_ISL_230325
2016	-1	EPI_ISL_230324
2016	-1	EPI_ISL_225069
2016	-1	EPI_ISL_225056
2016	-1	EPI_ISL_225055
2016	-1	EPI_ISL_225054
2016	-1	EPI_ISL_225053
2016	-1	EPI_ISL_225052
2016	-1	EPI_ISL_224061
2016	-1	EPI_ISL_224060
2016	-1	EPI_ISL_224059
2016	-1	EPI_ISL_233002
2016	-1	EPI_ISL_232100
2016	-1	EPI_ISL_225141
2016	-1	EPI_ISL_224271
2016	-1	EPI_ISL_224072
2016	-1	EPI_ISL_224071
2016	-1	EPI_ISL_232552
2016	-1	EPI_ISL_232088
2016	-1	EPI_ISL_230326
2016	-1	EPI_ISL_226811
2016	-1	EPI_ISL_226789
2016	-1	EPI_ISL_225128
2016	-1	EPI_ISL_225127
2016	-1	EPI_ISL_225126
2016	-1	EPI_ISL_225067
2016	-1	EPI_ISL_225066
2016	-1	EPI_ISL_225064
2016	-1	EPI_ISL_225063
2016	-1	EPI_ISL_225062
2016	-1	EPI_ISL_225061
2016	-1	EPI_ISL_225059
2016	-1	EPI_ISL_225036
2016	-1	EPI_ISL_224051
2016	-1	EPI_ISL_224050
2016	-1	EPI_ISL_226827
2016	-1	EPI_ISL_226802
2016	-1	EPI_ISL_230327
2016	-1	EPI_ISL_226814
2016	-1	EPI_ISL_225085
2016	-1	EPI_ISL_225043
2016	-1	EPI_ISL_225041
2016	-1	EPI_ISL_225039
2016	-1	EPI_ISL_225140
2016	-1	EPI_ISL_225139
2016	-1	EPI_ISL_225138
2016	-1	EPI_ISL_225137
2016	-1	EPI_ISL_225136
2016	-1	EPI_ISL_232086
2016	-1	EPI_ISL_232082
2016	-1	EPI_ISL_230329
2016	-1	EPI_ISL_230328
2016	-1	EPI_ISL_225073
2016	-1	EPI_ISL_232566
2016	-1	EPI_ISL_232559
2016	-1	EPI_ISL_230330
2016	-1	EPI_ISL_225132
2016	-1	EPI_ISL_225072
2016	-1	EPI_ISL_224267
2016	-1	EPI_ISL_224028
2016	-1	EPI_ISL_230331
2016	-1	EPI_ISL_226830
2016	-1	EPI_ISL_225114
2016	-1	EPI_ISL_225101
2016	-1	EPI_ISL_225100
2016	-1	EPI_ISL_225099
2016	-1	EPI_ISL_225098
2016	-1	EPI_ISL_225096
2016	-1	EPI_ISL_225095
2016	-1	EPI_ISL_225094
2016	-1	EPI_ISL_225076
2016	-1	EPI_ISL_225075
2016	-1	EPI_ISL_225088
2016	-1	EPI_ISL_224055
2016	-1	EPI_ISL_230376
2016	-1	EPI_ISL_226833
2016	-1	EPI_ISL_226815
2016	-1	EPI_ISL_225145
2016	-1	EPI_ISL_225035
2016	-1	EPI_ISL_230332
2016	-1	EPI_ISL_230334
2016	-1	EPI_ISL_230333
2016	-1	EPI_ISL_225091
2016	-1	EPI_ISL_225090
2016	-1	EPI_ISL_232089
2016	-1	EPI_ISL_230335
2016	-1	EPI_ISL_224032
2016	-1	EPI_ISL_232550
2016	-1	EPI_ISL_232081
2016	-1	EPI_ISL_230336
2016	1	EPI_ISL_232048
2016	-1	EPI_ISL_226819
2016	-1	EPI_ISL_225089
2016	-1	EPI_ISL_225080
2016	-1	EPI_ISL_224036
2016	-1	EPI_ISL_233427
2016	-1	EPI_ISL_232568
2016	-1	EPI_ISL_232551
2016	-1	EPI_ISL_226816
2016	-1	EPI_ISL_225117
2016	-1	EPI_ISL_224070
2016	-1	EPI_ISL_223194
2016	-1	EPI_ISL_224069
2016	-1	EPI_ISL_224065
2016	-1	EPI_ISL_226786
2016	-1	EPI_ISL_226812
2016	-1	EPI_ISL_226785
2016	-1	EPI_ISL_224030
2016	-1	EPI_ISL_224029
2016	-1	EPI_ISL_226834
2016	-1	EPI_ISL_226828
2016	-1	EPI_ISL_233461
2016	-1	EPI_ISL_233430
2016	-1	EPI_ISL_233445
2016	-1	EPI_ISL_233434
2016	-1	EPI_ISL_233433
2016	-1	EPI_ISL_233428
2016	-1	EPI_ISL_232548
2016	-1	EPI_ISL_232539
2016	-1	EPI_ISL_232101
2016	-1	EPI_ISL_230342
2016	-1	EPI_ISL_230341
2016	-1	EPI_ISL_230340
2016	-1	EPI_ISL_230339
2016	-1	EPI_ISL_230338
2016	-1	EPI_ISL_230337
2016	-1	EPI_ISL_225125
2016	-1	EPI_ISL_233441
2016	-1	EPI_ISL_226794
2016	-1	EPI_ISL_226791
2016	-1	EPI_ISL_225119
2016	-1	EPI_ISL_225118
2016	-1	EPI_ISL_226813
2016	-1	EPI_ISL_224054
2016	-1	EPI_ISL_224053
2016	-1	EPI_ISL_224052
2016	-1	EPI_ISL_225115
2016	-1	EPI_ISL_224049
2016	-1	EPI_ISL_225123
2016	-1	EPI_ISL_225086
2016	-1	EPI_ISL_233470
2016	1	EPI_ISL_232044
2016	-1	EPI_ISL_226821
2016	-1	EPI_ISL_225113
2016	-1	EPI_ISL_225105
2016	-1	EPI_ISL_225104
2016	-1	EPI_ISL_225103
2016	-1	EPI_ISL_224046
2016	-1	EPI_ISL_233447
2016	-1	EPI_ISL_232085
2016	-1	EPI_ISL_230343
2016	-1	EPI_ISL_225134
2016	-1	EPI_ISL_225083
2016	-1	EPI_ISL_225082
2016	-1	EPI_ISL_225079
2016	-1	EPI_ISL_225078
2016	-1	EPI_ISL_225077
2016	-1	EPI_ISL_226824
2016	-1	EPI_ISL_226800
2016	-1	EPI_ISL_224063
2016	-1	EPI_ISL_224062
2016	-1	EPI_ISL_233471
2016	-1	EPI_ISL_233459
2016	-1	EPI_ISL_232987
2016	-1	EPI_ISL_232549
2016	0	EPI_ISL_230345
2016	-1	EPI_ISL_230344
2016	-1	EPI_ISL_232107
2016	-1	EPI_ISL_230346
2016	-1	EPI_ISL_226796
2016	-1	EPI_ISL_225131
2016	-1	EPI_ISL_225130
2016	-1	EPI_ISL_225129
2016	-1	EPI_ISL_225124
2016	-1	EPI_ISL_224068
2016	-1	EPI_ISL_224067
2016	-1	EPI_ISL_224066
2016	-1	EPI_ISL_224064
2016	-1	EPI_ISL_230347
2016	-1	EPI_ISL_226795
2016	-1	EPI_ISL_226790
2016	-1	EPI_ISL_224034
2016	-1	EPI_ISL_224035
2016	-1	EPI_ISL_224622
2016	-1	EPI_ISL_232057
2016	-1	EPI_ISL_226087
2016	-1	EPI_ISL_226807
2016	-1	EPI_ISL_226787
2016	-1	EPI_ISL_225037
2016	-1	EPI_ISL_230374
2016	-1	EPI_ISL_226808
2016	-1	EPI_ISL_226799
2016	-1	EPI_ISL_226793
2016	-1	EPI_ISL_224048
2016	-1	EPI_ISL_225092
2016	-1	EPI_ISL_226835
2016	-1	EPI_ISL_224033
2016	-1	EPI_ISL_232985
2016	-1	EPI_ISL_232564
2016	-1	EPI_ISL_232563
2016	-1	EPI_ISL_232538
2016	-1	EPI_ISL_232096
2016	-1	EPI_ISL_232095
2016	-1	EPI_ISL_232094
2016	-1	EPI_ISL_232093
2016	-1	EPI_ISL_232079
2016	-1	EPI_ISL_232989
2016	-1	EPI_ISL_232988
2016	-1	EPI_ISL_232986
2016	1	EPI_ISL_232553
2016	1	EPI_ISL_232542
2016	-1	EPI_ISL_233235
2016	-1	EPI_ISL_230723
2016	-1	EPI_ISL_230717
2016	-1	EPI_ISL_232091
2016	-1	EPI_ISL_230375
2016	-1	EPI_ISL_232103
2016	-1	EPI_ISL_232102
2016	-1	EPI_ISL_232876
2016	-1	EPI_ISL_232875
2016	-1	EPI_ISL_232874
2016	-1	EPI_ISL_233468
2016	-1	EPI_ISL_233467
2016	-1	EPI_ISL_233466
2016	-1	EPI_ISL_233465
2016	-1	EPI_ISL_233464
2016	-1	EPI_ISL_233463
2016	-1	EPI_ISL_233462
2016	-1	EPI_ISL_233460
2016	-1	EPI_ISL_233458
2016	-1	EPI_ISL_233454
2016	-1	EPI_ISL_233453
2016	-1	EPI_ISL_233452
2016	-1	EPI_ISL_233451
2016	-1	EPI_ISL_233450
2016	-1	EPI_ISL_233449
2016	-1	EPI_ISL_233448
2016	-1	EPI_ISL_233446
2016	-1	EPI_ISL_233444
2016	-1	EPI_ISL_233443
2016	-1	EPI_ISL_233440
2016	-1	EPI_ISL_233436
2016	-1	EPI_ISL_233435
2016	-1	EPI_ISL_233432
2016	-1	EPI_ISL_224205
2016	-1	EPI_ISL_224200
2016	-1	EPI_ISL_224198
2016	-1	EPI_ISL_225619
2016	-1	EPI_ISL_225618
2016	-1	EPI_ISL_225617
2016	-1	EPI_ISL_232533
2016	-1	EPI_ISL_232532
2016	-1	EPI_ISL_232531
2016	-1	EPI_ISL_232530
2016	-1	EPI_ISL_230358
2016	-1	EPI_ISL_230357
2016	-1	EPI_ISL_230356
2016	-1	EPI_ISL_233007
2016	-1	EPI_ISL_233006
2016	-1	EPI_ISL_233005
2016	-1	EPI_ISL_233004
2016	-1	EPI_ISL_232537
2016	-1	EPI_ISL_232536
2016	-1	EPI_ISL_232535
2016	-1	EPI_ISL_232534
2016	-1	EPI_ISL_225093
2016	-1	EPI_ISL_233408
2016	-1	EPI_ISL_233407
2016	-1	EPI_ISL_237607
2016	-1	EPI_ISL_236843
2016	-1	EPI_ISL_235035
2016	-1	EPI_ISL_236844
2016	-1	EPI_ISL_237874
2016	-1	EPI_ISL_237873
2016	-1	EPI_ISL_237831
2016	-1	EPI_ISL_237830
2016	-1	EPI_ISL_238634
2016	-1	EPI_ISL_237369
2016	-1	EPI_ISL_235098
2016	-1	EPI_ISL_235070
2016	-1	EPI_ISL_235069
2016	-1	EPI_ISL_235068
2016	-1	EPI_ISL_235067
2016	-1	EPI_ISL_235066
2016	-1	EPI_ISL_235065
2016	-1	EPI_ISL_235064
2016	-1	EPI_ISL_235063
2016	-1	EPI_ISL_235062
2016	-1	EPI_ISL_235061
